Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units
ORD100172,2025-10-20,P005,Power Bank,Electronics,S005,Urban Supply Co,Delhi WH,North,8,6,727.84,1217.93,36,21,9,9,Completed,122.21,1
ORD100173,2025-09-22,P019,Running Shoes,Sports,S002,Prime Components,Hyderabad WH,South,9,7,1823.48,3042.56,8,15,6,8,Completed,115.83,0
ORD100174,2025-01-31,P003,USB-C Cable,Electronics,S004,Reliable Traders,Mumbai WH,West,18,17,124.97,249.61,100,35,7,5,Completed,179.34,0
ORD100175,2025-11-10,P001,Wireless Mouse,Electronics,S006,National Distributors,Delhi WH,North,16,0,86.25,147.57,58,25,6,,Cancelled,242.41,0
ORD100176,2025-05-14,P010,Desk Lamp,Furniture,S008,Apex Supplies,Pune WH,West,18,18,615.76,1139.98,28,17,15,15,Completed,186.04,0
ORD100177,2025-11-06,P020,Yoga Mat,Sports,S001,TechSource India,Delhi WH,North,12,11,435.44,800.04,63,31,9,11,Completed,164.22,0
ORD100178,2025-10-06,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Mumbai WH,West,19,17,144.71,299.07,107,31,14,12,Completed,175.71,0
ORD100179,2025-06-24,P015,Backpack,Accessories,S005,Urban Supply Co,Bengaluru WH,South,13,9,714.11,1314.02,43,21,9,9,Completed,114.66,0
ORD100180,2025-09-03,P018,Desk Organizer,Accessories,S001,TechSource India,Pune WH,West,17,16,144.19,298.25,69,26,12,13,Completed,243.36,0
ORD100181,2025-06-10,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Pune WH,West,24,21,143.1,298.98,25,22,8,11,Completed,332.68,2
ORD100182,2025-10-11,P011,Notebook Pack,Stationery,S001,TechSource India,Delhi WH,North,30,1,91.75,182.03,78,51,6,,Pending,294.07,0
ORD100183,2025-02-24,P006,LED Monitor,Electronics,S006,National Distributors,Hyderabad WH,South,5,3,6640.44,10317.99,11,7,10,11,Completed,80.81,0
ORD100184,2025-08-09,P016,Laptop Sleeve,Accessories,S002,Prime Components,Pune WH,West,17,16,365.6,723.35,28,31,14,12,Completed,216.7,0
ORD100185,2025-01-15,P014,Printer Paper,Stationery,S002,Prime Components,Hyderabad WH,South,24,18,202.28,355.6,60,29,3,3,Completed,316.86,0
ORD100186,2025-09-20,P008,Study Table,Furniture,S001,TechSource India,Delhi WH,North,6,5,3117.33,5132.13,14,9,3,2,Completed,87.32,1
ORD100187,2025-12-06,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Delhi WH,North,7,6,1434.97,2191.87,43,15,15,13,Completed,86.58,0
ORD100188,2025-10-04,P015,Backpack,Accessories,S002,Prime Components,Mumbai WH,West,13,8,671.28,1290.27,27,19,8,11,Completed,175.08,0
ORD100189,2025-09-21,P005,Power Bank,Electronics,S004,Reliable Traders,Hyderabad WH,South,12,9,731.73,1232.24,26,23,4,4,Completed,179.87,0
ORD100190,2025-10-26,P019,Running Shoes,Sports,S008,Apex Supplies,Delhi WH,North,11,11,1802.5,3005.14,65,20,12,14,Completed,187.91,0
ORD100191,2025-07-29,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Pune WH,West,9,8,969.36,1553.37,64,19,7,8,Completed,98.81,0
ORD100192,2025-08-12,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Hyderabad WH,South,9,0,1426.32,2310.08,22,11,7,,Pending,95.25,0
ORD100193,2025-08-01,P017,Water Bottle,Accessories,S004,Reliable Traders,Mumbai WH,West,23,20,173.52,351.84,113,49,13,14,Completed,276.28,0
ORD100194,2025-06-21,P003,USB-C Cable,Electronics,S001,TechSource India,Bengaluru WH,South,23,16,113.57,256.53,114,36,10,13,Completed,263.76,0
ORD100195,2025-01-09,P003,USB-C Cable,Electronics,S004,Reliable Traders,Pune WH,West,22,22,119.28,247.24,110,50,10,11,Completed,133.08,2
ORD100196,2025-01-30,P012,Ball Pen Pack,Stationery,S001,TechSource India,Mumbai WH,West,30,24,53.02,99.42,100,51,10,13,Completed,322.53,0
ORD100197,2025-06-15,P018,Desk Organizer,Accessories,S001,TechSource India,Delhi WH,North,13,12,135.7,311.58,124,42,9,7,Completed,207.05,0
ORD100198,2025-04-10,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,15,11,124.49,245.32,64,47,9,9,Completed,139.79,0
ORD100199,2025-12-02,P006,LED Monitor,Electronics,S006,National Distributors,Bengaluru WH,South,6,5,7188.02,10039.74,9,7,15,13,Completed,110.68,0
ORD100200,2025-12-25,P016,Laptop Sleeve,Accessories,S007,Global Goods India,Delhi WH,North,17,12,345.39,684.28,24,25,2,2,Completed,265.43,0
ORD100201,2025-06-18,P020,Yoga Mat,Sports,S005,Urban Supply Co,Pune WH,West,22,22,465.81,786.58,25,29,8,6,Completed,307.31,0
ORD100202,2025-09-11,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Mumbai WH,West,21,18,90.56,177.15,134,51,7,7,Completed,206.03,0
ORD100203,2025-07-31,P003,USB-C Cable,Electronics,S006,National Distributors,Bengaluru WH,South,21,17,121.73,255.51,36,50,10,9,Completed,133.95,0
ORD100204,2025-04-01,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Pune WH,West,14,13,83.37,155.05,43,23,5,7,Completed,210.64,0
ORD100205,2025-05-18,P004,Bluetooth Speaker,Electronics,S006,National Distributors,Mumbai WH,West,8,8,916.65,1684.87,31,16,5,5,Completed,141.93,0
ORD100206,2025-05-20,P003,USB-C Cable,Electronics,S007,Global Goods India,Pune WH,West,24,21,123.84,252.94,139,41,5,3,Completed,192.57,0
ORD100207,2025-02-08,P014,Printer Paper,Stationery,S008,Apex Supplies,Bengaluru WH,South,15,13,216.55,352.47,58,44,8,9,Completed,177.41,0
ORD100208,2025-01-07,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Mumbai WH,West,9,9,1444.2,2355.39,32,10,10,8,Completed,110.01,1
ORD100209,2025-04-28,P011,Notebook Pack,Stationery,S008,Apex Supplies,Mumbai WH,West,28,24,91.51,177.9,43,55,11,10,Completed,391.94,0
ORD100210,2025-11-25,P014,Printer Paper,Stationery,S003,Metro Wholesale,Bengaluru WH,South,21,21,213.44,349.82,92,33,6,5,Completed,148.5,1
ORD100211,2025-01-31,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Pune WH,West,25,21,53.89,99.42,26,54,9,12,Completed,279.85,0
ORD100212,2025-07-09,P003,USB-C Cable,Electronics,S002,Prime Components,Delhi WH,North,26,19,115.74,248.8,44,41,15,13,Completed,336.69,1
ORD100213,2025-07-30,P016,Laptop Sleeve,Accessories,S002,Prime Components,Bengaluru WH,South,18,12,345.18,705.94,51,22,9,9,Completed,181.71,0
ORD100214,2025-08-31,P015,Backpack,Accessories,S005,Urban Supply Co,Hyderabad WH,South,19,15,704.25,1344.45,13,15,3,5,Completed,176.91,0
ORD100215,2025-12-24,P015,Backpack,Accessories,S008,Apex Supplies,Mumbai WH,West,10,8,706.48,1314.64,11,14,14,17,Completed,177.82,0
ORD100216,2025-05-23,P003,USB-C Cable,Electronics,S002,Prime Components,Pune WH,West,23,0,113.32,254.61,39,38,12,,Pending,189.89,0
ORD100217,2025-05-13,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Bengaluru WH,South,9,8,1444.32,2268.56,9,9,15,15,Completed,117.92,0
ORD100218,2025-07-05,P019,Running Shoes,Sports,S001,TechSource India,Pune WH,West,8,6,1796.53,3113.34,16,15,9,7,Completed,80.67,0
ORD100219,2025-11-09,P009,Bookshelf,Furniture,S008,Apex Supplies,Mumbai WH,West,9,8,2699.46,4316.81,14,5,9,11,Completed,142.78,0
ORD100220,2025-08-02,P006,LED Monitor,Electronics,S005,Urban Supply Co,Delhi WH,North,5,4,7402.97,10221.3,3,5,9,7,Completed,105.78,0
ORD100221,2025-01-16,P011,Notebook Pack,Stationery,S004,Reliable Traders,Hyderabad WH,South,14,11,88.92,175.58,25,47,10,12,Completed,116.69,0
ORD100222,2025-06-13,P014,Printer Paper,Stationery,S003,Metro Wholesale,Bengaluru WH,South,22,22,227.4,354.91,41,26,2,3,Completed,220.84,0
ORD100223,2025-07-03,P019,Running Shoes,Sports,S008,Apex Supplies,Pune WH,West,8,6,1817.77,2907.0,14,16,10,11,Completed,120.96,0
ORD100224,2025-11-17,P005,Power Bank,Electronics,S004,Reliable Traders,Mumbai WH,West,17,0,690.99,1235.66,11,19,6,,Cancelled,181.85,0
ORD100225,2025-08-27,P019,Running Shoes,Sports,S001,TechSource India,Mumbai WH,West,10,0,1812.05,2962.7,38,18,14,,Cancelled,179.59,0
ORD100226,2025-09-05,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Pune WH,West,13,11,83.88,152.91,35,27,13,12,Completed,153.79,2
ORD100227,2025-04-27,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Delhi WH,North,25,25,89.17,181.78,65,37,10,13,Completed,219.63,0
ORD100228,2025-09-22,P013,Marker Set,Stationery,S006,National Distributors,Delhi WH,North,17,17,110.77,194.31,45,20,2,5,Completed,211.48,0
ORD100229,2025-02-05,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Mumbai WH,West,9,6,1442.59,2327.51,33,11,2,3,Completed,152.8,0
ORD100230,2025-03-13,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Bengaluru WH,South,17,15,119.55,251.34,96,48,12,15,Completed,267.45,0
ORD100231,2025-03-21,P009,Bookshelf,Furniture,S001,TechSource India,Bengaluru WH,South,4,3,2728.09,4306.46,4,5,3,4,Completed,111.62,0
ORD100232,2025-06-20,P020,Yoga Mat,Sports,S008,Apex Supplies,Bengaluru WH,South,16,14,445.01,794.51,11,25,2,4,Completed,160.76,0
ORD100233,2025-01-26,P012,Ball Pen Pack,Stationery,S002,Prime Components,Delhi WH,North,27,25,54.88,99.89,39,43,2,3,Completed,164.87,0
ORD100234,2025-07-08,P019,Running Shoes,Sports,S003,Metro Wholesale,Delhi WH,North,7,1,1773.76,3069.67,56,20,4,,Pending,122.45,0
ORD100235,2025-11-20,P016,Laptop Sleeve,Accessories,S002,Prime Components,Pune WH,West,19,15,354.5,698.16,56,23,11,10,Completed,116.39,0
ORD100236,2025-05-25,P010,Desk Lamp,Furniture,S002,Prime Components,Mumbai WH,West,7,7,653.7,1114.36,51,26,11,11,Completed,97.78,0
ORD100237,2025-01-02,P016,Laptop Sleeve,Accessories,S001,TechSource India,Hyderabad WH,South,17,17,363.6,702.01,63,19,12,12,Completed,98.94,0
ORD100238,2025-04-11,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Bengaluru WH,South,20,0,85.77,149.05,37,26,9,,Pending,304.08,0
ORD100239,2025-01-26,P002,Mechanical Keyboard,Electronics,S008,Apex Supplies,Bengaluru WH,South,8,5,1428.44,2250.29,17,11,6,8,Completed,146.59,0
ORD100240,2025-08-20,P017,Water Bottle,Accessories,S002,Prime Components,Delhi WH,North,22,22,186.79,356.93,90,40,12,14,Completed,305.0,0
ORD100241,2025-10-17,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Delhi WH,North,24,20,344.13,715.41,22,27,6,9,Completed,275.55,0
ORD100242,2025-04-15,P004,Bluetooth Speaker,Electronics,S006,National Distributors,Bengaluru WH,South,7,7,932.21,1639.31,28,11,4,5,Completed,120.57,0
ORD100243,2025-04-20,P011,Notebook Pack,Stationery,S008,Apex Supplies,Hyderabad WH,South,28,26,91.5,178.91,124,47,3,6,Completed,353.0,2
ORD100244,2025-04-28,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Bengaluru WH,South,30,1,54.33,97.97,74,38,2,,Pending,341.78,0
ORD100245,2025-05-13,P017,Water Bottle,Accessories,S008,Apex Supplies,Hyderabad WH,South,21,19,173.26,353.08,76,31,2,4,Completed,192.83,1
ORD100246,2025-09-11,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Bengaluru WH,South,37,33,53.68,99.04,36,66,13,13,Completed,305.59,0
ORD100247,2025-04-22,P009,Bookshelf,Furniture,S007,Global Goods India,Mumbai WH,West,6,5,2874.85,4379.43,10,5,9,11,Completed,110.86,0
ORD100248,2025-05-20,P008,Study Table,Furniture,S001,TechSource India,Pune WH,West,4,4,2961.11,5051.46,20,8,6,4,Completed,77.99,0
ORD100249,2025-11-21,P010,Desk Lamp,Furniture,S008,Apex Supplies,Bengaluru WH,South,18,14,659.76,1066.03,39,27,10,10,Completed,255.21,0
ORD100250,2025-10-05,P013,Marker Set,Stationery,S001,TechSource India,Hyderabad WH,South,23,0,110.95,197.67,26,25,5,,Pending,210.49,0
ORD100251,2025-12-05,P017,Water Bottle,Accessories,S002,Prime Components,Bengaluru WH,South,28,26,181.62,363.35,98,53,14,15,Completed,227.54,0
ORD100252,2025-05-11,P010,Desk Lamp,Furniture,S006,National Distributors,Delhi WH,North,12,11,660.75,1133.75,60,26,5,4,Completed,118.3,0
ORD100253,2025-12-05,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Bengaluru WH,South,14,13,987.83,1595.28,42,14,15,18,Completed,134.06,0
ORD100254,2025-04-19,P004,Bluetooth Speaker,Electronics,S001,TechSource India,Hyderabad WH,South,17,0,939.32,1627.36,39,15,4,,Cancelled,129.35,0
ORD100255,2025-04-22,P015,Backpack,Accessories,S007,Global Goods India,Delhi WH,North,16,1,701.01,1288.35,48,19,2,,Pending,124.43,0
ORD100256,2025-12-13,P017,Water Bottle,Accessories,S005,Urban Supply Co,Delhi WH,North,23,20,182.08,340.45,26,53,14,15,Completed,146.76,0
ORD100257,2025-03-14,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Mumbai WH,West,8,8,1443.74,2323.4,10,10,13,12,Completed,102.63,0
ORD100258,2025-10-25,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Bengaluru WH,South,15,12,84.91,144.75,75,22,6,5,Completed,243.08,1
ORD100259,2025-10-29,P012,Ball Pen Pack,Stationery,S006,National Distributors,Bengaluru WH,South,34,34,58.65,99.56,82,61,4,5,Completed,262.06,1
ORD100260,2025-12-04,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,29,23,117.79,250.11,181,53,9,9,Completed,151.23,1
ORD100261,2025-11-06,P017,Water Bottle,Accessories,S005,Urban Supply Co,Delhi WH,North,21,19,184.69,357.63,174,50,8,9,Completed,164.42,0
ORD100262,2025-10-27,P006,LED Monitor,Electronics,S002,Prime Components,Pune WH,West,11,11,6713.99,10192.06,4,5,14,15,Completed,114.16,0
ORD100263,2025-05-09,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Mumbai WH,West,19,15,115.68,248.48,25,37,3,5,Completed,287.96,1
ORD100264,2025-07-22,P018,Desk Organizer,Accessories,S001,TechSource India,Mumbai WH,West,18,17,129.32,294.68,109,32,11,10,Completed,274.16,0
ORD100265,2025-07-30,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Delhi WH,North,23,20,116.82,252.12,45,28,2,5,Completed,323.78,0
ORD100266,2025-04-17,P005,Power Bank,Electronics,S004,Reliable Traders,Delhi WH,North,8,6,718.2,1232.74,71,21,12,10,Completed,115.07,0
ORD100267,2025-05-23,P003,USB-C Cable,Electronics,S006,National Distributors,Pune WH,West,13,9,115.77,255.08,180,54,10,9,Completed,141.95,0
ORD100268,2025-11-06,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Delhi WH,North,10,8,1425.42,2412.33,29,15,3,2,Completed,107.76,0
ORD100269,2025-01-06,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Delhi WH,North,22,21,80.71,149.93,31,24,9,9,Completed,248.28,1
ORD100270,2025-01-29,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Mumbai WH,West,12,10,89.69,146.02,35,34,5,8,Completed,207.71,0
ORD100271,2025-05-30,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Pune WH,West,20,17,127.7,252.54,80,38,9,7,Completed,169.78,1
ORD100272,2025-10-08,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Pune WH,West,14,14,82.8,157.83,61,21,11,11,Completed,130.02,0
ORD100273,2025-11-22,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Delhi WH,North,30,26,54.05,93.06,40,42,15,15,Completed,359.91,0
ORD100274,2025-09-06,P014,Printer Paper,Stationery,S002,Prime Components,Mumbai WH,West,14,14,231.72,354.37,43,42,2,1,Completed,107.8,0
ORD100275,2025-11-09,P008,Study Table,Furniture,S004,Reliable Traders,Pune WH,West,7,5,3172.52,5091.63,16,7,2,5,Completed,94.6,0
ORD100276,2025-02-24,P006,LED Monitor,Electronics,S008,Apex Supplies,Bengaluru WH,South,7,6,7409.55,9656.12,15,7,2,1,Completed,132.76,0
ORD100277,2025-02-07,P011,Notebook Pack,Stationery,S004,Reliable Traders,Delhi WH,North,22,19,92.12,178.83,50,33,9,9,Completed,156.39,0
ORD100278,2025-07-03,P018,Desk Organizer,Accessories,S008,Apex Supplies,Bengaluru WH,South,26,0,140.82,282.56,35,26,12,,Cancelled,363.67,0
ORD100279,2025-04-22,P017,Water Bottle,Accessories,S006,National Distributors,Bengaluru WH,South,17,0,180.42,343.99,46,28,8,,Cancelled,238.31,0
ORD100280,2025-11-17,P001,Wireless Mouse,Electronics,S002,Prime Components,Mumbai WH,West,13,9,83.01,153.41,68,28,12,15,Completed,134.45,0
ORD100281,2025-01-27,P003,USB-C Cable,Electronics,S004,Reliable Traders,Bengaluru WH,South,27,24,124.56,237.67,70,29,5,6,Completed,341.51,2
ORD100282,2025-05-13,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Bengaluru WH,South,7,6,942.52,1577.32,54,19,8,10,Completed,103.71,0
ORD100283,2025-04-19,P004,Bluetooth Speaker,Electronics,S008,Apex Supplies,Delhi WH,North,4,3,951.52,1530.78,36,15,3,6,Completed,80.62,0
ORD100284,2025-08-04,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,30,29,54.95,103.84,80,68,11,14,Completed,351.12,0
ORD100285,2025-04-19,P009,Bookshelf,Furniture,S004,Reliable Traders,Hyderabad WH,South,2,2,2727.64,4369.25,11,5,15,18,Completed,63.98,0
ORD100286,2025-12-09,P001,Wireless Mouse,Electronics,S006,National Distributors,Mumbai WH,West,19,15,84.97,148.77,71,24,4,4,Completed,143.41,1
ORD100287,2025-01-20,P008,Study Table,Furniture,S008,Apex Supplies,Pune WH,West,7,6,3170.39,4901.63,14,9,13,12,Completed,114.93,0
ORD100288,2025-01-27,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Pune WH,West,31,27,90.56,179.27,174,54,4,7,Completed,184.72,0
ORD100289,2025-11-22,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Delhi WH,North,9,6,1457.36,2288.58,32,11,3,4,Completed,127.09,0
ORD100290,2025-07-11,P017,Water Bottle,Accessories,S001,TechSource India,Bengaluru WH,South,27,0,172.53,346.53,39,33,12,,Cancelled,197.98,0
ORD100291,2025-11-02,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Bengaluru WH,South,20,12,81.89,143.26,67,26,11,12,Completed,301.49,0
ORD100292,2025-06-17,P019,Running Shoes,Sports,S002,Prime Components,Delhi WH,North,10,8,1754.63,3032.16,18,17,2,3,Completed,158.83,0
ORD100293,2025-12-04,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Delhi WH,North,11,11,1457.04,2185.83,38,16,15,15,Completed,124.59,0
ORD100294,2025-06-22,P017,Water Bottle,Accessories,S005,Urban Supply Co,Hyderabad WH,South,18,16,187.52,345.33,41,34,5,3,Completed,115.31,0
ORD100295,2025-09-28,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Hyderabad WH,South,12,11,140.53,300.47,27,24,4,2,Completed,179.34,1
ORD100296,2025-12-29,P020,Yoga Mat,Sports,S001,TechSource India,Delhi WH,North,15,15,441.64,821.37,13,29,9,8,Completed,230.54,0
ORD100297,2025-10-04,P016,Laptop Sleeve,Accessories,S005,Urban Supply Co,Delhi WH,North,16,14,333.25,669.49,47,17,14,12,Completed,219.45,0
ORD100298,2025-04-05,P016,Laptop Sleeve,Accessories,S001,TechSource India,Hyderabad WH,South,9,8,356.52,699.54,39,21,2,2,Completed,140.81,0
ORD100299,2025-10-14,P013,Marker Set,Stationery,S005,Urban Supply Co,Pune WH,West,20,17,102.4,198.65,53,23,10,10,Completed,214.33,0
ORD100300,2025-05-20,P016,Laptop Sleeve,Accessories,S004,Reliable Traders,Hyderabad WH,South,7,1,338.66,725.74,67,24,11,,Pending,66.75,0
ORD100301,2025-09-03,P003,USB-C Cable,Electronics,S002,Prime Components,Bengaluru WH,South,20,20,121.04,251.16,98,52,13,15,Completed,186.58,0
ORD100302,2025-08-27,P011,Notebook Pack,Stationery,S004,Reliable Traders,Mumbai WH,West,28,0,83.97,174.94,162,48,7,,Pending,310.52,0
ORD100303,2025-03-06,P011,Notebook Pack,Stationery,S002,Prime Components,Bengaluru WH,South,20,19,87.26,177.13,47,38,13,11,Completed,131.86,0
ORD100304,2025-04-15,P017,Water Bottle,Accessories,S001,TechSource India,Hyderabad WH,South,21,21,190.35,341.3,91,34,4,3,Completed,181.81,0
ORD100305,2025-03-06,P010,Desk Lamp,Furniture,S001,TechSource India,Pune WH,West,16,16,597.94,1109.78,10,19,5,5,Completed,116.1,0
ORD100306,2025-01-25,P008,Study Table,Furniture,S003,Metro Wholesale,Pune WH,West,3,3,3193.52,4844.9,16,7,14,17,Completed,77.69,0
ORD100307,2025-03-14,P013,Marker Set,Stationery,S006,National Distributors,Delhi WH,North,18,17,111.88,203.5,16,29,9,11,Completed,152.78,1
ORD100308,2025-09-09,P005,Power Bank,Electronics,S005,Urban Supply Co,Delhi WH,North,11,11,707.28,1211.57,25,24,4,5,Completed,153.22,0
ORD100309,2025-03-28,P003,USB-C Cable,Electronics,S001,TechSource India,Delhi WH,North,23,20,119.38,243.24,93,30,6,4,Completed,330.85,0
ORD100310,2025-01-11,P010,Desk Lamp,Furniture,S004,Reliable Traders,Hyderabad WH,South,15,13,655.63,1055.01,63,18,15,15,Completed,212.98,0
ORD100311,2025-02-23,P009,Bookshelf,Furniture,S005,Urban Supply Co,Delhi WH,North,7,6,2816.0,4302.23,17,5,13,14,Completed,92.76,0
ORD100312,2025-07-18,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Hyderabad WH,South,10,9,1001.35,1638.14,41,12,7,8,Completed,84.99,0
ORD100313,2025-02-15,P008,Study Table,Furniture,S002,Prime Components,Pune WH,West,8,8,3190.74,4955.07,3,6,8,7,Completed,100.63,0
ORD100314,2025-11-19,P007,Office Chair,Furniture,S002,Prime Components,Mumbai WH,West,7,5,4482.45,7210.6,12,7,13,16,Completed,139.09,0
ORD100315,2025-09-30,P006,LED Monitor,Electronics,S001,TechSource India,Delhi WH,North,4,4,7547.01,10093.61,6,5,5,4,Completed,107.48,0
ORD100316,2025-02-15,P008,Study Table,Furniture,S002,Prime Components,Hyderabad WH,South,7,7,3211.24,4934.29,13,5,2,4,Completed,123.5,1
ORD100317,2025-11-09,P014,Printer Paper,Stationery,S005,Urban Supply Co,Mumbai WH,West,21,21,215.65,362.8,93,29,12,14,Completed,219.23,1
ORD100318,2025-04-24,P005,Power Bank,Electronics,S007,Global Goods India,Bengaluru WH,South,14,11,683.02,1235.64,43,17,9,11,Completed,118.19,1
ORD100319,2025-11-23,P019,Running Shoes,Sports,S007,Global Goods India,Mumbai WH,West,4,4,1781.4,2996.39,54,19,10,12,Completed,86.9,0
ORD100320,2025-12-26,P018,Desk Organizer,Accessories,S006,National Distributors,Hyderabad WH,South,21,19,142.8,292.09,69,24,12,14,Completed,113.29,0
ORD100321,2025-04-02,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Bengaluru WH,South,17,12,92.5,177.62,114,36,2,4,Completed,152.12,0
ORD100322,2025-04-30,P006,LED Monitor,Electronics,S008,Apex Supplies,Pune WH,West,6,5,7310.87,10143.22,5,7,6,4,Completed,74.82,1
ORD100323,2025-02-22,P011,Notebook Pack,Stationery,S008,Apex Supplies,Bengaluru WH,South,21,19,92.09,173.83,143,57,8,11,Completed,263.23,1
ORD100324,2025-01-11,P017,Water Bottle,Accessories,S003,Metro Wholesale,Mumbai WH,West,25,25,182.64,341.06,160,49,13,15,Completed,157.45,2
ORD100325,2025-07-07,P014,Printer Paper,Stationery,S001,TechSource India,Bengaluru WH,South,25,25,207.68,355.92,76,39,7,5,Completed,149.42,0
